Index,Random Seed,#,Property,Actual,Predicted,Uncertainty,K_fold
262,1,474.0,Total Thermal Conductivity (W/mK),1.618000030517578,1.911957025527954,0.04912019520998,5
263,1,476.0,Total Thermal Conductivity (W/mK),1.340000033378601,1.8245091438293457,0.043409563601017,5
264,1,477.0,Total Thermal Conductivity (W/mK),1.2050000429153442,1.7229981422424316,0.0377061329782009,5
265,1,478.0,Total Thermal Conductivity (W/mK),1.1269999742507937,1.6212345361709597,0.0358876548707485,5
266,1,479.0,Total Thermal Conductivity (W/mK),1.0479999780654907,1.4178651571273804,0.0306767895817756,5
267,1,480.0,Total Thermal Conductivity (W/mK),1.0149999856948853,1.3315600156784058,0.0296511016786098,5
268,1,481.0,Total Thermal Conductivity (W/mK),0.9222000241279602,1.2506556510925293,0.0305026713758707,5
269,1,482.0,Total Thermal Conductivity (W/mK),0.8514999747276306,1.1424516439437866,0.0289367344230413,5
270,1,487.0,Total Thermal Conductivity (W/mK),2.0329999923706055,1.7273051738739014,0.0316014774143695,3
271,1,488.0,Total Thermal Conductivity (W/mK),1.8389999866485596,1.6633682250976562,0.0300686825066804,3
272,1,489.0,Total Thermal Conductivity (W/mK),1.662999987602234,1.4747018814086914,0.0231389515101909,3
273,1,490.0,Total Thermal Conductivity (W/mK),1.5099999904632568,1.2905802726745603,0.0165270771831274,3
274,1,491.0,Total Thermal Conductivity (W/mK),1.381999969482422,1.1994909048080444,0.0134877003729343,3
275,1,492.0,Total Thermal Conductivity (W/mK),1.2599999904632568,1.0585161447525024,0.0121905794367194,3
276,1,493.0,Total Thermal Conductivity (W/mK),1.1440000534057615,1.01911199092865,0.0120945461094379,3
277,1,494.0,Total Thermal Conductivity (W/mK),1.0720000267028809,0.934389591217041,0.0117353955283761,3
278,1,495.0,Total Thermal Conductivity (W/mK),1.0529999732971191,0.8573086261749268,0.0125315021723508,3
279,1,496.0,Total Thermal Conductivity (W/mK),1.034999966621399,0.7973840236663818,0.0103624714538455,3
280,1,501.0,Total Thermal Conductivity (W/mK),1.61899995803833,1.5848135948181152,0.0262138042598962,3
281,1,502.0,Total Thermal Conductivity (W/mK),1.47599995136261,1.5229284763336182,0.0263233426958322,3
282,1,503.0,Total Thermal Conductivity (W/mK),1.3359999656677246,1.3751946687698364,0.022660931572318,3
283,1,504.0,Total Thermal Conductivity (W/mK),1.2020000219345093,1.222156643867493,0.0199477169662714,3
284,1,505.0,Total Thermal Conductivity (W/mK),1.0750000476837158,0.9908790588378906,0.0164691749960184,3
285,1,506.0,Total Thermal Conductivity (W/mK),0.9728999733924866,0.9005104303359985,0.0168101284652948,3
286,1,507.0,Total Thermal Conductivity (W/mK),0.861299991607666,0.8417572975158691,0.0156380254775285,3
287,1,508.0,Total Thermal Conductivity (W/mK),0.7983999848365784,0.8235259056091309,0.0168527532368898,3
288,1,509.0,Total Thermal Conductivity (W/mK),0.7810999751091003,0.7734593152999878,0.0142486374825239,3
289,1,510.0,Total Thermal Conductivity (W/mK),0.7587000131607056,0.7552533149719238,0.0146418204531073,3
290,1,511.0,Total Thermal Conductivity (W/mK),0.7282999753952026,0.783198356628418,0.0147196091711521,3
291,1,512.0,Total Thermal Conductivity (W/mK),0.730400025844574,0.7779531478881836,0.0152653874829411,3
292,1,517.0,Total Thermal Conductivity (W/mK),1.0269999504089355,0.988295078277588,0.0169151071459054,3
293,1,518.0,Total Thermal Conductivity (W/mK),0.9312999844551086,0.8579502105712891,0.0151438042521476,3
294,1,519.0,Total Thermal Conductivity (W/mK),0.8367000222206116,0.7610089778900146,0.0144552672281861,3
295,1,520.0,Total Thermal Conductivity (W/mK),0.7781000137329102,0.7142868041992188,0.0134239997714757,3
296,1,521.0,Total Thermal Conductivity (W/mK),0.7505999803543091,0.7116328477859497,0.0149247338995337,3
297,1,522.0,Total Thermal Conductivity (W/mK),0.7264000177383423,0.6864840984344482,0.0134388320147991,3
298,1,523.0,Total Thermal Conductivity (W/mK),0.6959999799728394,0.6743063926696777,0.0140743972733616,3
299,1,524.0,Total Thermal Conductivity (W/mK),0.6733999848365784,0.7002781629562378,0.013114009052515,3
300,1,525.0,Total Thermal Conductivity (W/mK),0.6507999897003174,0.6938302516937256,0.014616584405303,3
301,1,526.0,Total Thermal Conductivity (W/mK),1.4040000438690186,1.496369481086731,0.0343075208365917,4
302,1,527.0,Total Thermal Conductivity (W/mK),1.281999945640564,1.343834400177002,0.029396092519164,4
303,1,528.0,Total Thermal Conductivity (W/mK),1.1799999475479126,1.168104887008667,0.0238596368581056,4
304,1,529.0,Total Thermal Conductivity (W/mK),1.069000005722046,1.1087638139724731,0.0199263598769903,4
305,1,530.0,Total Thermal Conductivity (W/mK),0.9469000101089478,0.9487268924713136,0.01802783831954,4
306,1,531.0,Total Thermal Conductivity (W/mK),0.863099992275238,0.8615397214889526,0.0151743320748209,4
307,1,532.0,Total Thermal Conductivity (W/mK),0.7910000085830688,0.805230975151062,0.0148558998480439,4
308,1,533.0,Total Thermal Conductivity (W/mK),0.7407000064849854,0.7632056474685669,0.0138617167249321,4
309,1,534.0,Total Thermal Conductivity (W/mK),0.7200999855995178,0.7511759996414185,0.0151026081293821,4
310,1,535.0,Total Thermal Conductivity (W/mK),0.7002999782562256,0.7382980585098267,0.0138647761195898,4
311,1,536.0,Total Thermal Conductivity (W/mK),0.6926000118255615,0.7354310750961304,0.0139938965439796,4
312,1,537.0,Total Thermal Conductivity (W/mK),0.7059000134468079,0.7372031211853027,0.0133126350119709,4
313,1,538.0,Total Thermal Conductivity (W/mK),0.7282999753952026,0.6984262466430664,0.0134410466998815,4
314,1,539.0,Total Thermal Conductivity (W/mK),1.2690000534057615,1.3416748046875,0.0381325632333755,2
315,1,540.0,Total Thermal Conductivity (W/mK),1.1749999523162842,1.283642053604126,0.0351551137864589,2
316,1,541.0,Total Thermal Conductivity (W/mK),1.0709999799728394,1.1783734560012815,0.0317624323070049,2
317,1,542.0,Total Thermal Conductivity (W/mK),0.9700000286102296,1.0374464988708496,0.0275084469467401,2
318,1,543.0,Total Thermal Conductivity (W/mK),0.8827999830245972,0.9316716194152832,0.0253909919410944,2
319,1,544.0,Total Thermal Conductivity (W/mK),0.7968999743461609,0.8852020502090454,0.0243925601243972,2
320,1,545.0,Total Thermal Conductivity (W/mK),0.7426000237464905,0.80257248878479,0.0224003978073596,2
321,1,546.0,Total Thermal Conductivity (W/mK),0.6991000175476074,0.748450517654419,0.0218919832259416,2
322,1,548.0,Total Thermal Conductivity (W/mK),0.6978999972343445,0.7063286304473877,0.0200799610465765,2
323,1,550.0,Total Thermal Conductivity (W/mK),0.7246000170707703,0.6656272411346436,0.0178440101444721,2
324,1,552.0,Total Thermal Conductivity (W/mK),8.720000267028809,3.48349666595459,0.2460048496723175,1
325,1,557.0,Total Thermal Conductivity (W/mK),5.679999828338623,4.606417655944824,0.3023050129413605,1
326,1,558.0,Total Thermal Conductivity (W/mK),5.190000057220459,4.047012805938721,0.2572135627269745,1
327,1,559.0,Total Thermal Conductivity (W/mK),4.610000133514404,4.052877426147461,0.2520311176776886,1
328,1,560.0,Total Thermal Conductivity (W/mK),4.059999942779541,2.984877109527588,0.1566174924373626,1
329,1,566.0,Total Thermal Conductivity (W/mK),5.610000133514404,4.797122478485107,0.1035007312893867,2
330,1,567.0,Total Thermal Conductivity (W/mK),5.130000114440918,4.460370063781738,0.1022690683603286,2
331,1,568.0,Total Thermal Conductivity (W/mK),4.610000133514404,3.845355272293091,0.081711508333683,2
332,1,569.0,Total Thermal Conductivity (W/mK),4.119999885559082,3.776626110076904,0.1087590306997299,2
333,1,571.0,Total Thermal Conductivity (W/mK),6.46999979019165,4.563530921936035,0.1267102509737014,3
334,1,572.0,Total Thermal Conductivity (W/mK),6.059999942779541,4.294837951660156,0.1228226721286773,3
335,1,575.0,Total Thermal Conductivity (W/mK),5.110000133514404,5.004701614379883,0.1403743475675583,3
336,1,576.0,Total Thermal Conductivity (W/mK),4.730000019073486,4.923543930053711,0.0943716838955879,3
337,1,577.0,Total Thermal Conductivity (W/mK),4.309999942779541,4.384959697723389,0.0881059169769287,3
338,1,578.0,Total Thermal Conductivity (W/mK),3.890000104904175,3.813551902770996,0.0909706428647041,3
339,1,584.0,Total Thermal Conductivity (W/mK),4.940000057220459,4.8034491539001465,0.118993267416954,2
340,1,585.0,Total Thermal Conductivity (W/mK),4.630000114440918,4.415309906005859,0.1150361075997352,2
341,1,586.0,Total Thermal Conductivity (W/mK),4.28000020980835,4.226635932922363,0.0913242921233177,2
342,1,587.0,Total Thermal Conductivity (W/mK),3.8299999237060542,3.758514881134033,0.1108840554952621,2
343,1,588.0,Total Thermal Conductivity (W/mK),1.162950038909912,1.135784149169922,0.0347157008945941,1
344,1,589.0,Total Thermal Conductivity (W/mK),1.139430046081543,0.9565123319625854,0.0260262750089168,1
345,1,590.0,Total Thermal Conductivity (W/mK),0.9007400274276732,0.9726896286010742,0.0256450567394495,1
346,1,591.0,Total Thermal Conductivity (W/mK),0.8122699856758118,0.7897425889968872,0.0210456065833568,1
347,1,592.0,Total Thermal Conductivity (W/mK),0.7250400185585022,0.6739972829818726,0.0168875977396965,1
348,1,593.0,Total Thermal Conductivity (W/mK),0.6574599742889404,0.5980116128921509,0.0151426307857036,1
349,1,594.0,Total Thermal Conductivity (W/mK),0.6602699756622314,0.6032377481460571,0.0155381523072719,1
350,1,595.0,Total Thermal Conductivity (W/mK),0.5912399888038635,0.5259890556335449,0.0140385627746582,1
351,1,596.0,Total Thermal Conductivity (W/mK),0.6065599918365479,0.5058906078338623,0.0140268579125404,1
352,1,597.0,Total Thermal Conductivity (W/mK),0.613510012626648,0.4966360330581665,0.0141542414203286,1
353,1,598.0,Total Thermal Conductivity (W/mK),0.6117799878120422,0.4846385717391968,0.0136387553066015,1
354,1,599.0,Total Thermal Conductivity (W/mK),0.6030899882316589,0.4816789627075195,0.013512797653675,1
355,1,600.0,Total Thermal Conductivity (W/mK),0.608299970626831,0.4804165363311767,0.0143389487639069,1
356,1,601.0,Total Thermal Conductivity (W/mK),0.5978699922561646,0.4889485836029053,0.0140971709042787,1
357,1,602.0,Total Thermal Conductivity (W/mK),1.3239599466323853,0.846652626991272,0.0220229551196098,4
358,1,603.0,Total Thermal Conductivity (W/mK),1.143939971923828,0.7803572416305542,0.0200622007250785,4
359,1,604.0,Total Thermal Conductivity (W/mK),0.9793999791145324,0.7410405874252319,0.0148772383108735,4
360,1,605.0,Total Thermal Conductivity (W/mK),0.8917199969291687,0.7674816846847534,0.0154998647049069,4
361,1,606.0,Total Thermal Conductivity (W/mK),0.8025299906730652,0.6731785535812378,0.0138241834938526,4
362,1,607.0,Total Thermal Conductivity (W/mK),0.7317900061607361,0.6498019695281982,0.0124556431546807,4
363,1,608.0,Total Thermal Conductivity (W/mK),0.7328500151634216,0.6269160509109497,0.0123023800551891,4
364,1,609.0,Total Thermal Conductivity (W/mK),0.6642299890518188,0.5682679414749146,0.0121800135821104,4
365,1,610.0,Total Thermal Conductivity (W/mK),0.6744199991226196,0.5777232646942139,0.0117960507050156,4
366,1,611.0,Total Thermal Conductivity (W/mK),0.6601399779319763,0.580581545829773,0.0129916975274682,4
367,1,612.0,Total Thermal Conductivity (W/mK),0.6405199766159058,0.6016110181808472,0.0143360560759902,4
368,1,613.0,Total Thermal Conductivity (W/mK),0.628030002117157,0.5654240846633911,0.0139430360868573,4
369,1,614.0,Total Thermal Conductivity (W/mK),0.6137599945068359,0.5963289737701416,0.0176650844514369,4
370,1,615.0,Total Thermal Conductivity (W/mK),0.6173200011253357,0.5766779184341431,0.014306241646409,4
371,1,616.0,Total Thermal Conductivity (W/mK),1.3332699537277222,0.8194601535797119,0.0229035802185535,4
372,1,617.0,Total Thermal Conductivity (W/mK),1.2134499549865725,0.8358843326568604,0.0187860485166311,4
373,1,618.0,Total Thermal Conductivity (W/mK),1.3028899431228638,0.7769547700881958,0.0156483314931392,4
374,1,619.0,Total Thermal Conductivity (W/mK),1.155359983444214,0.7726455926895142,0.0155535349622368,4
375,1,620.0,Total Thermal Conductivity (W/mK),1.0539400577545166,0.6981939077377319,0.014022652991116,4
376,1,621.0,Total Thermal Conductivity (W/mK),0.9692000150680542,0.6906487941741943,0.0137595431879162,4
377,1,622.0,Total Thermal Conductivity (W/mK),0.9584100246429444,0.6603786945343018,0.0137561783194541,4
378,1,623.0,Total Thermal Conductivity (W/mK),0.8665199875831604,0.6079826354980469,0.013757437467575,4
379,1,624.0,Total Thermal Conductivity (W/mK),0.8612800240516663,0.6085817813873291,0.0140395648777484,4
380,1,625.0,Total Thermal Conductivity (W/mK),0.8282899856567383,0.5929238796234131,0.0137372659519314,4
381,1,626.0,Total Thermal Conductivity (W/mK),0.7989699840545654,0.6260991096496582,0.0147408451884984,4
382,1,627.0,Total Thermal Conductivity (W/mK),0.784309983253479,0.5855221748352051,0.0141049623489379,4
383,1,628.0,Total Thermal Conductivity (W/mK),0.7714800238609314,0.6295047998428345,0.0176117531955242,4
384,1,629.0,Total Thermal Conductivity (W/mK),0.7788100242614746,0.6064794063568115,0.0155015876516699,4
385,1,657.0,Total Thermal Conductivity (W/mK),0.9768900275230408,1.3093938827514648,0.0233938042074441,3
386,1,658.0,Total Thermal Conductivity (W/mK),0.9293100237846376,1.2448372840881348,0.0225796792656183,3
387,1,659.0,Total Thermal Conductivity (W/mK),0.7750399708747864,1.2298012971878052,0.0212994813919067,3
388,1,660.0,Total Thermal Conductivity (W/mK),0.6699900031089783,1.0774753093719482,0.0191928185522556,3
389,1,661.0,Total Thermal Conductivity (W/mK),0.5985299944877625,0.9452028274536132,0.0171920955181121,3
390,1,662.0,Total Thermal Conductivity (W/mK),0.5512400269508362,0.8412448167800903,0.0148330554366111,3
391,1,663.0,Total Thermal Conductivity (W/mK),0.5561699867248535,0.8513292074203491,0.0151416454464197,3
392,1,664.0,Total Thermal Conductivity (W/mK),0.4969600141048431,0.7906875610351562,0.01419641636312,3
393,1,665.0,Total Thermal Conductivity (W/mK),0.5159599781036377,0.7876905202865601,0.0143902553245425,3
394,1,666.0,Total Thermal Conductivity (W/mK),0.5211799740791321,0.7676129341125488,0.0138221625238657,3
395,1,667.0,Total Thermal Conductivity (W/mK),0.5142300128936768,0.7629657983779907,0.0140256593003869,3
396,1,668.0,Total Thermal Conductivity (W/mK),0.5055400133132935,0.7455899715423584,0.0131664918735623,3
397,1,669.0,Total Thermal Conductivity (W/mK),0.5055400133132935,0.7146511077880859,0.0134735526517033,3
398,1,670.0,Total Thermal Conductivity (W/mK),0.4951199889183044,0.7097949981689453,0.0132042467594146,3
399,1,671.0,Total Thermal Conductivity (W/mK),0.4864299893379211,0.6862205266952515,0.0139248678460717,3
400,1,672.0,Total Thermal Conductivity (W/mK),1.2697700262069702,1.091536521911621,0.0431346893310546,5
401,1,673.0,Total Thermal Conductivity (W/mK),1.229300022125244,1.0364197492599487,0.0338508673012256,5
402,1,674.0,Total Thermal Conductivity (W/mK),1.2280900478363037,0.8382514715194702,0.024575812742114,5
403,1,675.0,Total Thermal Conductivity (W/mK),1.058769941329956,0.735702633857727,0.0230309925973415,5
404,1,676.0,Total Thermal Conductivity (W/mK),0.9337300062179564,0.6576505899429321,0.0205613411962986,5
405,1,677.0,Total Thermal Conductivity (W/mK),0.8534600138664246,0.5934476852416992,0.0198554154485464,5
406,1,678.0,Total Thermal Conductivity (W/mK),0.8589699864387512,0.5821034908294678,0.0204565543681383,5
407,1,679.0,Total Thermal Conductivity (W/mK),0.764490008354187,0.5457397699356079,0.019918380305171,5
408,1,680.0,Total Thermal Conductivity (W/mK),0.7719600200653076,0.5535910129547119,0.0189722422510385,5
409,1,681.0,Total Thermal Conductivity (W/mK),0.7476800084114075,0.5443708896636963,0.0196464881300926,5
410,1,682.0,Total Thermal Conductivity (W/mK),0.7233899831771851,0.5326380729675293,0.0193878263235092,5
411,1,683.0,Total Thermal Conductivity (W/mK),0.7129799723625183,0.5298380851745605,0.0195331443101167,5
412,1,684.0,Total Thermal Conductivity (W/mK),0.7077800035476685,0.5270994901657104,0.0197037458419799,5
413,1,685.0,Total Thermal Conductivity (W/mK),0.6904299855232239,0.5225527286529541,0.0199739541858434,5
414,1,686.0,Total Thermal Conductivity (W/mK),0.6765499711036682,0.5228627920150757,0.0212131198495626,5
415,1,687.0,Total Thermal Conductivity (W/mK),1.221150040626526,0.8187155723571777,0.0218429993838071,1
416,1,688.0,Total Thermal Conductivity (W/mK),1.1897300481796265,0.7465895414352417,0.0192222502082586,1
417,1,689.0,Total Thermal Conductivity (W/mK),1.096269965171814,0.6697484254837036,0.0176956374198198,1
418,1,690.0,Total Thermal Conductivity (W/mK),0.9590100049972534,0.5760571956634521,0.0146872131153941,1
419,1,691.0,Total Thermal Conductivity (W/mK),0.8500300049781799,0.5163079500198364,0.0133500387892127,1
420,1,692.0,Total Thermal Conductivity (W/mK),0.7713299989700317,0.4837210178375244,0.012672608718276,1
421,1,693.0,Total Thermal Conductivity (W/mK),0.7815999984741211,0.472525954246521,0.0126651376485824,1
422,1,694.0,Total Thermal Conductivity (W/mK),0.696120023727417,0.434416651725769,0.0125884125009179,1
423,1,695.0,Total Thermal Conductivity (W/mK),0.7168400287628174,0.4344712495803833,0.0130177289247512,1
424,1,696.0,Total Thermal Conductivity (W/mK),0.7029899954795837,0.4333821535110473,0.0130734536796808,1
425,1,697.0,Total Thermal Conductivity (W/mK),0.673550009727478,0.4300365447998047,0.012661725282669,1
426,1,698.0,Total Thermal Conductivity (W/mK),0.6683599948883057,0.4259635210037231,0.0124873286113142,1
427,1,699.0,Total Thermal Conductivity (W/mK),0.6562399864196777,0.4294074773788452,0.01311556994915,1
428,1,700.0,Total Thermal Conductivity (W/mK),0.6320000290870667,0.4306325912475586,0.0129303215071558,1
429,1,701.0,Total Thermal Conductivity (W/mK),0.6233400106430054,0.4427146911621094,0.0141568342223763,1
430,1,702.0,Total Thermal Conductivity (W/mK),1.172860026359558,0.6980940103530884,0.0201427787542343,1
431,1,703.0,Total Thermal Conductivity (W/mK),1.1266299486160278,0.6458820104598999,0.0179853551089763,1
432,1,704.0,Total Thermal Conductivity (W/mK),0.9560199975967408,0.5905566215515137,0.016417022794485,1
433,1,705.0,Total Thermal Conductivity (W/mK),0.8536999821662903,0.5118039846420288,0.0141281932592391,1
434,1,706.0,Total Thermal Conductivity (W/mK),0.7575100064277649,0.4678157567977905,0.0131444074213504,1
